news_id,num_nouns,num_propernouns,num_personalnouns,num_ppssessivenouns,num_whpronoun,num_determinants,num_whdeterminants,num_cnum,num_adverb,num_interjections,num_verb,num_adj,num_vbd,num_vbg,num_vbn,num_vbp,num_vbz
1183,90.0,35.0,16.0,14.0,3.0,42.0,4.0,8.0,22.0,0.0,22.0,45.0,19.0,7.0,15.0,13.0,20.0
1184,35.0,21.0,4.0,1.0,1.0,25.0,1.0,7.0,7.0,0.0,8.0,20.0,12.0,6.0,7.0,6.0,2.0
1185,190.0,86.0,47.0,20.0,14.0,105.0,9.0,17.0,36.0,0.0,49.0,70.0,43.0,38.0,17.0,44.0,33.0
1186,94.0,90.0,10.0,5.0,4.0,62.0,4.0,22.0,26.0,0.0,26.0,42.0,8.0,16.0,11.0,21.0,9.0
1187,101.0,56.0,14.0,3.0,2.0,56.0,11.0,5.0,25.0,0.0,26.0,51.0,7.0,16.0,9.0,17.0,25.0
1188,180.0,122.0,23.0,19.0,0.0,70.0,3.0,19.0,26.0,0.0,41.0,71.0,5.0,12.0,4.0,14.0,15.0
1189,58.0,32.0,3.0,3.0,0.0,25.0,1.0,7.0,6.0,0.0,9.0,24.0,5.0,10.0,6.0,3.0,7.0
1190,101.0,73.0,5.0,5.0,1.0,57.0,1.0,17.0,19.0,0.0,16.0,41.0,25.0,19.0,18.0,11.0,10.0
1191,254.0,172.0,73.0,22.0,5.0,136.0,5.0,29.0,67.0,0.0,78.0,94.0,61.0,29.0,37.0,47.0,38.0
1192,190.0,36.0,49.0,46.0,4.0,73.0,2.0,26.0,36.0,0.0,85.0,87.0,6.0,21.0,11.0,49.0,17.0
1193,62.0,31.0,19.0,0.0,0.0,41.0,6.0,5.0,24.0,0.0,22.0,38.0,7.0,17.0,10.0,19.0,24.0
1194,203.0,157.0,25.0,11.0,4.0,125.0,12.0,31.0,31.0,0.0,46.0,93.0,42.0,49.0,44.0,19.0,41.0
1195,57.0,63.0,2.0,3.0,0.0,33.0,1.0,5.0,8.0,0.0,16.0,36.0,11.0,9.0,12.0,5.0,6.0
1196,161.0,90.0,14.0,6.0,2.0,97.0,2.0,10.0,35.0,0.0,26.0,58.0,56.0,12.0,37.0,9.0,21.0
1197,149.0,89.0,32.0,8.0,6.0,94.0,4.0,11.0,35.0,0.0,34.0,77.0,44.0,28.0,21.0,30.0,20.0
1198,129.0,82.0,11.0,7.0,4.0,79.0,2.0,3.0,26.0,0.0,41.0,70.0,20.0,22.0,28.0,27.0,21.0
1199,181.0,145.0,16.0,5.0,3.0,114.0,9.0,7.0,25.0,0.0,32.0,92.0,58.0,23.0,27.0,18.0,23.0
1200,128.0,72.0,19.0,5.0,1.0,72.0,3.0,20.0,25.0,0.0,19.0,76.0,18.0,12.0,11.0,22.0,23.0
1201,99.0,53.0,21.0,10.0,5.0,67.0,5.0,2.0,23.0,0.0,19.0,66.0,20.0,19.0,15.0,17.0,16.0
1202,104.0,38.0,26.0,15.0,5.0,60.0,6.0,1.0,24.0,0.0,40.0,53.0,12.0,10.0,26.0,28.0,16.0
1203,267.0,177.0,66.0,17.0,7.0,145.0,13.0,37.0,73.0,0.0,97.0,125.0,27.0,36.0,30.0,68.0,49.0
1204,199.0,131.0,27.0,31.0,4.0,97.0,3.0,15.0,39.0,0.0,69.0,113.0,23.0,23.0,17.0,44.0,28.0
1205,45.0,14.0,8.0,1.0,2.0,25.0,1.0,5.0,8.0,0.0,9.0,20.0,7.0,8.0,7.0,6.0,9.0
1206,121.0,55.0,29.0,17.0,0.0,58.0,3.0,7.0,37.0,0.0,36.0,49.0,29.0,12.0,9.0,12.0,10.0
1207,74.0,89.0,11.0,2.0,6.0,40.0,3.0,9.0,12.0,0.0,27.0,36.0,10.0,17.0,16.0,15.0,14.0
1208,88.0,70.0,6.0,2.0,3.0,63.0,4.0,9.0,11.0,0.0,13.0,31.0,23.0,8.0,30.0,11.0,10.0
1209,74.0,100.0,4.0,1.0,1.0,52.0,4.0,8.0,7.0,0.0,22.0,28.0,26.0,12.0,16.0,6.0,11.0
1210,129.0,109.0,8.0,4.0,5.0,79.0,8.0,24.0,35.0,0.0,24.0,62.0,21.0,10.0,26.0,38.0,18.0
1211,137.0,122.0,13.0,8.0,1.0,81.0,3.0,5.0,41.0,0.0,50.0,98.0,29.0,33.0,17.0,25.0,17.0
1212,61.0,39.0,14.0,3.0,2.0,32.0,2.0,9.0,15.0,0.0,20.0,29.0,20.0,11.0,8.0,3.0,12.0
1213,270.0,95.0,53.0,11.0,24.0,158.0,14.0,29.0,75.0,0.0,106.0,168.0,16.0,52.0,39.0,85.0,34.0
1214,132.0,86.0,10.0,8.0,2.0,59.0,3.0,9.0,11.0,0.0,39.0,62.0,16.0,14.0,11.0,24.0,5.0
1215,143.0,65.0,42.0,21.0,2.0,66.0,2.0,7.0,38.0,0.0,40.0,55.0,25.0,24.0,22.0,19.0,33.0
1216,220.0,179.0,24.0,13.0,5.0,152.0,5.0,53.0,52.0,0.0,37.0,112.0,68.0,26.0,39.0,28.0,45.0
1217,78.0,39.0,13.0,11.0,3.0,42.0,4.0,6.0,17.0,0.0,18.0,33.0,12.0,11.0,17.0,14.0,9.0
1218,34.0,24.0,0.0,0.0,2.0,21.0,0.0,2.0,6.0,0.0,3.0,31.0,4.0,10.0,6.0,5.0,7.0
1219,74.0,32.0,9.0,5.0,1.0,32.0,5.0,12.0,12.0,0.0,37.0,51.0,13.0,19.0,8.0,14.0,7.0
1220,115.0,114.0,7.0,3.0,0.0,102.0,1.0,30.0,38.0,0.0,27.0,87.0,31.0,10.0,30.0,22.0,20.0
1221,260.0,97.0,37.0,16.0,6.0,126.0,12.0,13.0,52.0,0.0,60.0,137.0,18.0,42.0,28.0,43.0,39.0
1222,62.0,83.0,4.0,5.0,2.0,41.0,0.0,32.0,20.0,0.0,11.0,44.0,13.0,15.0,21.0,20.0,15.0
1223,195.0,153.0,58.0,39.0,10.0,96.0,3.0,17.0,63.0,0.0,66.0,82.0,24.0,32.0,25.0,60.0,45.0
1224,280.0,98.0,54.0,25.0,5.0,158.0,16.0,7.0,76.0,0.0,103.0,134.0,35.0,42.0,23.0,52.0,38.0
1225,36.0,30.0,3.0,5.0,2.0,16.0,3.0,7.0,18.0,0.0,14.0,40.0,7.0,8.0,13.0,24.0,3.0
1226,138.0,60.0,3.0,2.0,4.0,81.0,14.0,24.0,16.0,0.0,38.0,67.0,22.0,12.0,19.0,20.0,14.0
1227,155.0,89.0,4.0,2.0,4.0,93.0,5.0,17.0,25.0,0.0,18.0,68.0,30.0,34.0,41.0,22.0,17.0
1228,43.0,30.0,8.0,2.0,2.0,23.0,2.0,1.0,12.0,0.0,18.0,22.0,3.0,10.0,2.0,7.0,6.0
1229,146.0,78.0,23.0,24.0,7.0,89.0,7.0,14.0,40.0,0.0,50.0,73.0,24.0,23.0,26.0,24.0,25.0
1230,323.0,278.0,52.0,15.0,12.0,202.0,8.0,30.0,68.0,0.0,119.0,159.0,65.0,53.0,32.0,52.0,58.0
1231,31.0,16.0,8.0,3.0,2.0,13.0,0.0,2.0,9.0,0.0,6.0,12.0,11.0,3.0,3.0,3.0,4.0
1232,662.0,286.0,222.0,77.0,16.0,315.0,13.0,55.0,243.0,4.0,267.0,355.0,90.0,130.0,54.0,186.0,71.0
1233,276.0,237.0,35.0,17.0,1.0,170.0,6.0,55.0,61.0,0.0,52.0,153.0,65.0,47.0,42.0,53.0,45.0
1234,101.0,67.0,10.0,4.0,2.0,82.0,4.0,8.0,22.0,0.0,17.0,50.0,20.0,11.0,17.0,12.0,14.0
1235,24.0,19.0,2.0,0.0,0.0,13.0,1.0,3.0,1.0,0.0,2.0,10.0,6.0,2.0,5.0,2.0,1.0
1236,80.0,105.0,11.0,3.0,1.0,75.0,6.0,7.0,23.0,0.0,19.0,34.0,36.0,11.0,10.0,5.0,12.0
1237,262.0,197.0,25.0,18.0,3.0,156.0,6.0,40.0,35.0,0.0,40.0,118.0,48.0,26.0,33.0,31.0,44.0
1238,15.0,7.0,7.0,1.0,0.0,6.0,0.0,1.0,6.0,0.0,4.0,8.0,2.0,2.0,1.0,5.0,2.0
1239,38.0,40.0,0.0,5.0,1.0,27.0,0.0,7.0,4.0,0.0,6.0,23.0,7.0,11.0,6.0,2.0,9.0
1240,204.0,164.0,11.0,12.0,5.0,91.0,8.0,52.0,34.0,0.0,18.0,104.0,40.0,24.0,16.0,23.0,30.0
1241,100.0,38.0,25.0,15.0,4.0,46.0,2.0,14.0,36.0,0.0,26.0,46.0,16.0,18.0,16.0,21.0,14.0
1242,69.0,27.0,29.0,4.0,2.0,47.0,1.0,12.0,26.0,0.0,9.0,36.0,14.0,15.0,13.0,22.0,10.0
1243,364.0,201.0,42.0,13.0,8.0,201.0,10.0,20.0,88.0,0.0,93.0,223.0,46.0,52.0,35.0,53.0,65.0
1244,157.0,77.0,12.0,12.0,2.0,95.0,4.0,11.0,38.0,0.0,31.0,80.0,40.0,28.0,21.0,14.0,18.0
1245,172.0,107.0,46.0,12.0,9.0,93.0,7.0,12.0,51.0,0.0,78.0,82.0,23.0,42.0,17.0,38.0,36.0
1246,110.0,70.0,10.0,5.0,1.0,61.0,3.0,7.0,22.0,0.0,42.0,47.0,9.0,14.0,9.0,8.0,12.0
1247,63.0,33.0,4.0,0.0,0.0,22.0,0.0,1.0,12.0,0.0,15.0,43.0,7.0,18.0,4.0,8.0,7.0
1248,41.0,31.0,5.0,1.0,0.0,22.0,2.0,3.0,5.0,0.0,7.0,24.0,13.0,10.0,5.0,5.0,3.0
1249,433.0,175.0,58.0,48.0,14.0,176.0,15.0,30.0,91.0,0.0,108.0,177.0,39.0,61.0,51.0,88.0,67.0
1250,106.0,93.0,19.0,7.0,2.0,46.0,1.0,9.0,7.0,0.0,26.0,43.0,21.0,15.0,12.0,9.0,14.0
1251,13.0,16.0,0.0,1.0,1.0,9.0,0.0,9.0,1.0,0.0,2.0,8.0,4.0,4.0,4.0,4.0,2.0
1252,67.0,31.0,13.0,2.0,0.0,36.0,2.0,8.0,13.0,0.0,21.0,26.0,9.0,6.0,5.0,5.0,7.0
1253,84.0,54.0,20.0,7.0,1.0,52.0,4.0,5.0,24.0,0.0,33.0,33.0,22.0,12.0,14.0,2.0,13.0
1254,159.0,92.0,46.0,14.0,4.0,89.0,6.0,12.0,39.0,0.0,39.0,69.0,61.0,25.0,20.0,28.0,19.0
1255,127.0,77.0,49.0,4.0,8.0,86.0,4.0,14.0,38.0,0.0,45.0,72.0,13.0,16.0,19.0,48.0,24.0
1256,175.0,67.0,38.0,19.0,4.0,80.0,4.0,8.0,40.0,0.0,41.0,68.0,11.0,20.0,15.0,29.0,19.0
1257,235.0,63.0,25.0,13.0,4.0,119.0,8.0,17.0,67.0,0.0,77.0,133.0,17.0,24.0,23.0,49.0,36.0
1258,222.0,157.0,11.0,15.0,11.0,133.0,9.0,41.0,46.0,0.0,42.0,105.0,24.0,41.0,23.0,51.0,31.0
1259,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1260,176.0,86.0,73.0,32.0,11.0,85.0,4.0,15.0,45.0,0.0,51.0,78.0,76.0,26.0,26.0,26.0,24.0
1261,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1262,245.0,228.0,4.0,12.0,1.0,130.0,6.0,113.0,30.0,0.0,19.0,125.0,56.0,38.0,30.0,17.0,30.0
1263,158.0,98.0,19.0,11.0,7.0,113.0,7.0,13.0,58.0,0.0,30.0,89.0,38.0,37.0,44.0,35.0,29.0
1264,177.0,144.0,29.0,26.0,7.0,101.0,6.0,14.0,59.0,0.0,30.0,79.0,28.0,16.0,11.0,13.0,50.0
1265,98.0,46.0,14.0,8.0,5.0,64.0,5.0,14.0,25.0,0.0,25.0,58.0,28.0,24.0,24.0,8.0,8.0
1266,244.0,68.0,29.0,12.0,6.0,124.0,5.0,13.0,51.0,0.0,65.0,154.0,13.0,23.0,24.0,37.0,41.0
1267,54.0,51.0,11.0,1.0,2.0,36.0,0.0,7.0,9.0,0.0,7.0,28.0,19.0,7.0,5.0,5.0,10.0
1268,75.0,49.0,6.0,8.0,1.0,34.0,3.0,6.0,10.0,0.0,11.0,29.0,15.0,10.0,9.0,3.0,6.0
1269,16.0,10.0,5.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,3.0,1.0,4.0,0.0
1270,168.0,55.0,39.0,26.0,4.0,103.0,4.0,6.0,49.0,0.0,32.0,90.0,17.0,18.0,21.0,29.0,32.0
1271,58.0,58.0,7.0,2.0,2.0,35.0,0.0,5.0,8.0,0.0,15.0,19.0,3.0,7.0,8.0,3.0,12.0
1272,120.0,300.0,62.0,11.0,5.0,67.0,3.0,20.0,36.0,0.0,46.0,66.0,11.0,12.0,25.0,41.0,28.0
1273,66.0,18.0,20.0,2.0,4.0,30.0,2.0,0.0,22.0,0.0,32.0,51.0,4.0,12.0,5.0,15.0,14.0
1274,105.0,93.0,8.0,11.0,2.0,67.0,2.0,14.0,18.0,0.0,29.0,53.0,22.0,23.0,10.0,15.0,10.0
1275,331.0,150.0,113.0,27.0,14.0,194.0,12.0,26.0,73.0,0.0,81.0,111.0,95.0,30.0,32.0,55.0,48.0
1276,94.0,102.0,28.0,10.0,5.0,64.0,4.0,9.0,20.0,0.0,11.0,42.0,33.0,20.0,9.0,28.0,6.0
1277,64.0,63.0,4.0,1.0,2.0,32.0,1.0,13.0,5.0,0.0,10.0,16.0,21.0,6.0,14.0,4.0,5.0
1278,57.0,24.0,7.0,5.0,3.0,29.0,6.0,1.0,16.0,0.0,26.0,24.0,12.0,9.0,7.0,13.0,6.0
1279,26.0,62.0,0.0,1.0,0.0,28.0,3.0,5.0,6.0,0.0,18.0,20.0,4.0,6.0,7.0,3.0,2.0
1280,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1281,138.0,83.0,11.0,9.0,1.0,64.0,5.0,6.0,34.0,0.0,29.0,92.0,47.0,24.0,17.0,8.0,10.0
1282,144.0,32.0,15.0,10.0,1.0,58.0,12.0,6.0,23.0,0.0,48.0,75.0,5.0,16.0,19.0,24.0,15.0
1283,128.0,56.0,26.0,19.0,1.0,75.0,1.0,16.0,22.0,0.0,32.0,56.0,18.0,25.0,13.0,27.0,18.0
1284,168.0,60.0,13.0,2.0,6.0,69.0,1.0,6.0,24.0,0.0,43.0,77.0,1.0,20.0,10.0,25.0,18.0
1285,98.0,76.0,15.0,5.0,2.0,59.0,2.0,5.0,17.0,0.0,36.0,62.0,10.0,12.0,19.0,29.0,18.0
1286,153.0,60.0,11.0,0.0,2.0,81.0,4.0,14.0,26.0,0.0,24.0,74.0,12.0,22.0,27.0,19.0,34.0
1287,92.0,35.0,10.0,6.0,3.0,45.0,2.0,15.0,12.0,0.0,18.0,33.0,25.0,18.0,12.0,14.0,13.0
1288,77.0,44.0,1.0,4.0,0.0,30.0,3.0,17.0,8.0,0.0,10.0,28.0,29.0,10.0,6.0,3.0,6.0
1289,180.0,163.0,22.0,7.0,14.0,123.0,5.0,19.0,38.0,0.0,67.0,91.0,32.0,20.0,31.0,27.0,43.0
1290,165.0,94.0,16.0,8.0,5.0,97.0,10.0,12.0,32.0,0.0,35.0,98.0,29.0,28.0,32.0,33.0,30.0
1291,47.0,32.0,10.0,6.0,2.0,36.0,2.0,0.0,17.0,0.0,16.0,39.0,5.0,12.0,8.0,21.0,12.0
1292,289.0,237.0,59.0,14.0,10.0,147.0,7.0,17.0,58.0,0.0,46.0,121.0,60.0,42.0,19.0,39.0,53.0
1293,188.0,99.0,31.0,7.0,6.0,91.0,6.0,5.0,40.0,0.0,63.0,106.0,26.0,28.0,27.0,31.0,26.0
1294,46.0,28.0,6.0,6.0,0.0,25.0,2.0,7.0,3.0,0.0,23.0,16.0,3.0,4.0,5.0,9.0,8.0
1295,275.0,154.0,61.0,49.0,3.0,122.0,8.0,22.0,44.0,0.0,69.0,123.0,95.0,40.0,31.0,35.0,28.0
1296,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1297,86.0,58.0,5.0,1.0,1.0,44.0,2.0,14.0,17.0,0.0,21.0,48.0,19.0,7.0,10.0,11.0,4.0
1298,50.0,35.0,3.0,5.0,0.0,28.0,0.0,11.0,6.0,0.0,6.0,8.0,15.0,5.0,5.0,2.0,2.0
1299,137.0,72.0,19.0,4.0,3.0,73.0,5.0,29.0,22.0,0.0,35.0,74.0,17.0,14.0,17.0,24.0,18.0
1300,62.0,46.0,5.0,3.0,3.0,31.0,4.0,5.0,11.0,0.0,13.0,22.0,11.0,4.0,9.0,8.0,11.0
1301,209.0,123.0,36.0,12.0,1.0,123.0,5.0,16.0,49.0,0.0,71.0,80.0,17.0,35.0,25.0,43.0,27.0
1302,58.0,70.0,3.0,4.0,0.0,27.0,5.0,11.0,9.0,0.0,20.0,30.0,9.0,10.0,4.0,7.0,11.0
1303,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1304,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1305,12.0,15.0,0.0,1.0,1.0,9.0,0.0,9.0,0.0,0.0,1.0,7.0,2.0,2.0,4.0,4.0,2.0
1306,64.0,63.0,4.0,1.0,2.0,32.0,1.0,13.0,5.0,0.0,10.0,16.0,21.0,6.0,14.0,4.0,5.0
1307,84.0,73.0,2.0,1.0,5.0,53.0,3.0,17.0,15.0,0.0,16.0,43.0,19.0,14.0,10.0,10.0,23.0
1308,210.0,113.0,29.0,9.0,5.0,114.0,6.0,29.0,46.0,0.0,29.0,85.0,28.0,30.0,24.0,34.0,37.0
1309,72.0,57.0,11.0,7.0,2.0,26.0,4.0,14.0,6.0,0.0,19.0,32.0,24.0,15.0,8.0,8.0,9.0
1310,62.0,46.0,5.0,3.0,3.0,31.0,4.0,5.0,11.0,0.0,13.0,22.0,11.0,4.0,9.0,8.0,11.0
1311,169.0,60.0,39.0,41.0,2.0,84.0,7.0,16.0,38.0,0.0,22.0,76.0,68.0,17.0,20.0,11.0,12.0
1312,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1313,125.0,126.0,11.0,19.0,3.0,54.0,2.0,9.0,24.0,0.0,17.0,71.0,22.0,27.0,22.0,7.0,20.0
1314,116.0,82.0,9.0,8.0,1.0,64.0,7.0,14.0,27.0,0.0,34.0,40.0,13.0,13.0,20.0,19.0,13.0
1315,116.0,68.0,7.0,6.0,0.0,86.0,10.0,3.0,47.0,0.0,29.0,64.0,6.0,10.0,14.0,17.0,22.0
1316,74.0,38.0,9.0,12.0,7.0,52.0,3.0,10.0,15.0,0.0,18.0,39.0,18.0,9.0,20.0,21.0,10.0
1317,171.0,175.0,8.0,11.0,0.0,90.0,8.0,38.0,45.0,0.0,38.0,102.0,38.0,28.0,16.0,21.0,22.0
1318,61.0,50.0,1.0,2.0,2.0,38.0,2.0,14.0,11.0,0.0,19.0,51.0,7.0,8.0,8.0,8.0,8.0
1319,151.0,127.0,41.0,17.0,3.0,92.0,6.0,13.0,43.0,0.0,47.0,80.0,29.0,22.0,23.0,35.0,33.0
1320,279.0,217.0,52.0,25.0,8.0,153.0,6.0,30.0,64.0,0.0,104.0,112.0,68.0,64.0,33.0,53.0,44.0
1321,70.0,28.0,8.0,7.0,3.0,46.0,3.0,3.0,10.0,0.0,23.0,33.0,3.0,4.0,12.0,5.0,12.0
1322,69.0,53.0,3.0,2.0,3.0,38.0,4.0,6.0,9.0,0.0,15.0,39.0,15.0,13.0,14.0,14.0,8.0
1323,106.0,88.0,18.0,3.0,6.0,51.0,8.0,3.0,22.0,0.0,30.0,45.0,19.0,20.0,15.0,13.0,30.0
1324,74.0,44.0,4.0,1.0,2.0,33.0,4.0,16.0,16.0,0.0,11.0,47.0,8.0,9.0,7.0,7.0,10.0
1325,83.0,43.0,12.0,5.0,1.0,46.0,0.0,2.0,13.0,0.0,12.0,37.0,14.0,17.0,11.0,11.0,13.0
1326,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1327,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1328,152.0,78.0,24.0,17.0,2.0,65.0,3.0,5.0,20.0,0.0,36.0,52.0,21.0,19.0,11.0,25.0,20.0
1329,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1330,93.0,89.0,10.0,2.0,5.0,59.0,1.0,4.0,10.0,0.0,25.0,58.0,16.0,14.0,12.0,8.0,18.0
1331,254.0,100.0,45.0,22.0,10.0,151.0,10.0,18.0,50.0,0.0,67.0,135.0,50.0,34.0,35.0,47.0,34.0
1332,43.0,34.0,8.0,4.0,0.0,23.0,3.0,9.0,10.0,0.0,18.0,25.0,10.0,8.0,5.0,11.0,10.0
1333,115.0,98.0,6.0,4.0,0.0,67.0,7.0,17.0,49.0,0.0,16.0,46.0,15.0,6.0,21.0,13.0,35.0
1334,44.0,38.0,3.0,0.0,0.0,29.0,2.0,3.0,4.0,0.0,14.0,32.0,3.0,7.0,6.0,9.0,6.0
1335,192.0,60.0,24.0,15.0,5.0,82.0,5.0,16.0,52.0,0.0,35.0,108.0,15.0,29.0,21.0,36.0,21.0
1336,50.0,20.0,5.0,6.0,3.0,24.0,2.0,12.0,12.0,0.0,4.0,20.0,7.0,9.0,9.0,9.0,8.0
1337,169.0,51.0,20.0,13.0,5.0,81.0,4.0,10.0,32.0,0.0,38.0,88.0,13.0,17.0,18.0,36.0,21.0
1338,16.0,10.0,5.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,3.0,1.0,4.0,0.0
1339,637.0,133.0,110.0,67.0,34.0,406.0,35.0,56.0,162.0,0.0,198.0,360.0,59.0,95.0,109.0,108.0,95.0
1340,95.0,59.0,21.0,6.0,7.0,51.0,2.0,4.0,28.0,0.0,25.0,30.0,19.0,16.0,21.0,24.0,12.0
1341,118.0,49.0,9.0,6.0,3.0,59.0,7.0,13.0,24.0,0.0,21.0,53.0,21.0,9.0,20.0,17.0,18.0
1342,94.0,49.0,12.0,5.0,3.0,46.0,4.0,7.0,12.0,0.0,19.0,57.0,5.0,16.0,25.0,17.0,19.0
1343,360.0,106.0,62.0,52.0,13.0,183.0,19.0,8.0,80.0,0.0,88.0,216.0,23.0,32.0,62.0,85.0,58.0
1344,225.0,104.0,10.0,11.0,2.0,111.0,12.0,20.0,65.0,0.0,66.0,122.0,24.0,36.0,17.0,52.0,29.0
1345,26.0,14.0,11.0,1.0,0.0,12.0,2.0,0.0,7.0,0.0,13.0,18.0,5.0,9.0,1.0,4.0,5.0
1346,227.0,243.0,37.0,15.0,2.0,155.0,8.0,19.0,56.0,0.0,26.0,99.0,96.0,26.0,55.0,14.0,15.0
1347,117.0,49.0,10.0,7.0,3.0,51.0,4.0,12.0,24.0,0.0,24.0,65.0,16.0,23.0,8.0,15.0,19.0
1348,67.0,50.0,4.0,2.0,2.0,46.0,1.0,23.0,13.0,0.0,8.0,42.0,19.0,7.0,11.0,14.0,10.0
1349,32.0,12.0,5.0,1.0,2.0,32.0,0.0,3.0,13.0,0.0,16.0,14.0,9.0,4.0,11.0,11.0,0.0
1350,171.0,63.0,11.0,12.0,1.0,108.0,2.0,10.0,22.0,0.0,22.0,72.0,60.0,13.0,13.0,4.0,13.0
1351,28.0,23.0,1.0,4.0,1.0,14.0,0.0,1.0,0.0,0.0,4.0,14.0,1.0,2.0,2.0,0.0,4.0
1352,756.0,448.0,91.0,52.0,18.0,451.0,22.0,112.0,150.0,0.0,244.0,390.0,51.0,99.0,145.0,111.0,128.0
1353,151.0,113.0,7.0,12.0,7.0,106.0,11.0,2.0,38.0,0.0,35.0,94.0,27.0,29.0,14.0,26.0,33.0
1354,290.0,240.0,38.0,25.0,7.0,189.0,8.0,24.0,66.0,0.0,72.0,159.0,41.0,36.0,41.0,48.0,64.0
1355,72.0,52.0,22.0,6.0,1.0,59.0,1.0,2.0,20.0,0.0,42.0,48.0,10.0,17.0,23.0,19.0,6.0
1356,157.0,54.0,12.0,6.0,7.0,102.0,7.0,21.0,49.0,0.0,50.0,82.0,22.0,25.0,40.0,28.0,27.0
1357,224.0,126.0,14.0,18.0,2.0,109.0,8.0,22.0,40.0,0.0,47.0,109.0,52.0,27.0,26.0,17.0,15.0
1358,290.0,151.0,48.0,16.0,15.0,181.0,20.0,28.0,64.0,0.0,56.0,148.0,37.0,32.0,45.0,51.0,83.0
1359,44.0,30.0,2.0,0.0,0.0,32.0,4.0,7.0,5.0,0.0,8.0,14.0,9.0,4.0,12.0,7.0,3.0
1360,154.0,152.0,33.0,3.0,4.0,75.0,5.0,14.0,26.0,0.0,41.0,69.0,12.0,17.0,11.0,36.0,17.0
1361,205.0,158.0,23.0,27.0,4.0,98.0,9.0,26.0,38.0,0.0,21.0,83.0,47.0,26.0,36.0,8.0,29.0
1362,7.0,8.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0
1363,37.0,36.0,9.0,4.0,0.0,21.0,0.0,4.0,13.0,0.0,21.0,31.0,12.0,4.0,6.0,10.0,6.0
1364,68.0,68.0,18.0,9.0,3.0,35.0,0.0,16.0,13.0,0.0,16.0,25.0,19.0,10.0,2.0,10.0,5.0
1365,6.0,7.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1366,111.0,26.0,16.0,4.0,6.0,80.0,3.0,7.0,34.0,0.0,51.0,82.0,6.0,17.0,30.0,31.0,22.0
1367,16.0,11.0,2.0,2.0,1.0,5.0,1.0,0.0,8.0,0.0,3.0,7.0,1.0,3.0,0.0,2.0,4.0
1368,262.0,142.0,59.0,67.0,11.0,116.0,10.0,24.0,19.0,0.0,48.0,112.0,123.0,31.0,26.0,10.0,7.0
1369,139.0,91.0,29.0,3.0,5.0,89.0,11.0,10.0,24.0,0.0,38.0,78.0,43.0,19.0,25.0,9.0,31.0
1370,63.0,186.0,5.0,3.0,0.0,30.0,2.0,8.0,11.0,0.0,24.0,26.0,12.0,11.0,10.0,15.0,2.0
1371,494.0,273.0,59.0,25.0,20.0,293.0,11.0,47.0,74.0,0.0,101.0,268.0,127.0,66.0,79.0,62.0,85.0
1372,178.0,76.0,26.0,14.0,4.0,100.0,1.0,16.0,29.0,0.0,30.0,60.0,33.0,17.0,23.0,38.0,27.0
1373,96.0,66.0,18.0,4.0,2.0,72.0,7.0,2.0,23.0,0.0,15.0,46.0,27.0,19.0,15.0,15.0,18.0
1374,143.0,100.0,9.0,11.0,2.0,89.0,3.0,26.0,41.0,0.0,36.0,83.0,13.0,25.0,24.0,23.0,23.0
1375,13.0,17.0,0.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,4.0,10.0,1.0,7.0,2.0,0.0,2.0
1376,73.0,126.0,5.0,6.0,0.0,60.0,6.0,55.0,26.0,0.0,6.0,39.0,34.0,11.0,23.0,12.0,12.0
1377,351.0,131.0,40.0,23.0,11.0,160.0,11.0,27.0,77.0,0.0,96.0,168.0,49.0,68.0,37.0,74.0,49.0
